area_code,都道府県,time_code,時間軸(年),都道府県_value,全国_value,cat01_code,10大費目,差分(都道府県-全国)
04000,宮城県,2015000000,2015年,95.8,100,00030,住居,-4.200000000000003
04000,宮城県,2015000000,2015年,101.0,100,00040,光熱・水道,1.0
04000,宮城県,2015000000,2015年,101.9,100,00050,家具・家事用品,1.9000000000000057
04000,宮城県,2015000000,2015年,94.0,100,00060,被服及び履物,-6.0
04000,宮城県,2015000000,2015年,100.6,100,00070,保健医療,0.5999999999999943
04000,宮城県,2015000000,2015年,98.1,100,00080,交通・通信,-1.9000000000000057
04000,宮城県,2015000000,2015年,98.7,100,00090,教育,-1.2999999999999972
04000,宮城県,2015000000,2015年,99.5,100,00100,教養娯楽,-0.5
04000,宮城県,2015000000,2015年,99.3,100,00110,諸雑費,-0.7000000000000028
04000,宮城県,2015000000,2015年,98.4,100,00120,(参考)家賃を除く総合,-1.5999999999999943
04000,宮城県,2016000000,2016年,98.4,100,00010,総合,-1.5999999999999943
04000,宮城県,2016000000,2016年,97.2,100,00020,食料,-2.799999999999997
04000,宮城県,2016000000,2016年,97.1,100,00030,住居,-2.9000000000000057
04000,宮城県,2016000000,2016年,101.3,100,00040,光熱・水道,1.2999999999999972
04000,宮城県,2016000000,2016年,104.0,100,00050,家具・家事用品,4.0
04000,宮城県,2016000000,2016年,95.6,100,00060,被服及び履物,-4.400000000000006
04000,宮城県,2016000000,2016年,100.9,100,00070,保健医療,0.9000000000000057
04000,宮城県,2016000000,2016年,97.5,100,00080,交通・通信,-2.5
04000,宮城県,2016000000,2016年,99.5,100,00090,教育,-0.5
04000,宮城県,2016000000,2016年,99.3,100,00100,教養娯楽,-0.7000000000000028
04000,宮城県,2016000000,2016年,99.2,100,00110,諸雑費,-0.7999999999999972
04000,宮城県,2016000000,2016年,98.7,100,00120,(参考)家賃を除く総合,-1.2999999999999972
04000,宮城県,2017000000,2017年,98.7,100,00010,総合,-1.2999999999999972
04000,宮城県,2017000000,2017年,97.1,100,00020,食料,-2.9000000000000057
04000,宮城県,2017000000,2017年,99.4,100,00030,住居,-0.5999999999999943
04000,宮城県,2017000000,2017年,101.5,100,00040,光熱・水道,1.5
04000,宮城県,2017000000,2017年,104.1,100,00050,家具・家事用品,4.099999999999994
04000,宮城県,2017000000,2017年,94.2,100,00060,被服及び履物,-5.799999999999997
04000,宮城県,2017000000,2017年,100.9,100,00070,保健医療,0.9000000000000057
04000,宮城県,2017000000,2017年,97.7,100,00080,交通・通信,-2.299999999999997
04000,宮城県,2017000000,2017年,102.5,100,00090,教育,2.5
04000,宮城県,2017000000,2017年,99.8,100,00100,教養娯楽,-0.20000000000000284
04000,宮城県,2017000000,2017年,99.6,100,00110,諸雑費,-0.4000000000000057
04000,宮城県,2017000000,2017年,98.9,100,00120,(参考)家賃を除く総合,-1.0999999999999943
04000,宮城県,2018000000,2018年,98.8,100,00010,総合,-1.2000000000000028
04000,宮城県,2018000000,2018年,97.2,100,00020,食料,-2.799999999999997
04000,宮城県,2018000000,2018年,99.6,100,00030,住居,-0.4000000000000057
04000,宮城県,2018000000,2018年,100.7,100,00040,光熱・水道,0.7000000000000028
04000,宮城県,2018000000,2018年,105.2,100,00050,家具・家事用品,5.200000000000003
04000,宮城県,2018000000,2018年,95.3,100,00060,被服及び履物,-4.700000000000003
04000,宮城県,2018000000,2018年,100.8,100,00070,保健医療,0.7999999999999972
04000,宮城県,2018000000,2018年,97.4,100,00080,交通・通信,-2.5999999999999943
04000,宮城県,2018000000,2018年,102.1,100,00090,教育,2.0999999999999943
04000,宮城県,2018000000,2018年,100.0,100,00100,教養娯楽,0.0
04000,宮城県,2018000000,2018年,99.6,100,00110,諸雑費,-0.4000000000000057
04000,宮城県,2018000000,2018年,99.0,100,00120,(参考)家賃を除く総合,-1.0
04000,宮城県,2019000000,2019年,99.3,100,00010,総合,-0.7000000000000028
04000,宮城県,2019000000,2019年,97.9,100,00020,食料,-2.0999999999999943
04000,宮城県,2019000000,2019年,101.8,100,00030,住居,1.7999999999999972
04000,宮城県,2019000000,2019年,101.9,100,00040,光熱・水道,1.9000000000000057
04000,宮城県,2019000000,2019年,104.9,100,00050,家具・家事用品,4.900000000000006
04000,宮城県,2019000000,2019年,95.9,100,00060,被服及び履物,-4.099999999999994
04000,宮城県,2019000000,2019年,100.9,100,00070,保健医療,0.9000000000000057
04000,宮城県,2019000000,2019年,98.0,100,00080,交通・通信,-2.0
04000,宮城県,2019000000,2019年,102.3,100,00090,教育,2.299999999999997
04000,宮城県,2019000000,2019年,99.5,100,00100,教養娯楽,-0.5
04000,宮城県,2019000000,2019年,99.8,100,00110,諸雑費,-0.20000000000000284
04000,宮城県,2019000000,2019年,99.4,100,00120,(参考)家賃を除く総合,-0.5999999999999943
04000,宮城県,2020000000,2020年,99.3,100,00010,総合,-0.7000000000000028
04000,宮城県,2020000000,2020年,98.3,100,00020,食料,-1.7000000000000028
04000,宮城県,2020000000,2020年,96.9,100,00030,住居,-3.0999999999999943
04000,宮城県,2020000000,2020年,103.5,100,00040,光熱・水道,3.5
04000,宮城県,2020000000,2020年,102.2,100,00050,家具・家事用品,2.200000000000003
04000,宮城県,2020000000,2020年,98.4,100,00060,被服及び履物,-1.5999999999999943
04000,宮城県,2020000000,2020年,100.8,100,00070,保健医療,0.7999999999999972
04000,宮城県,2020000000,2020年,99.1,100,00080,交通・通信,-0.9000000000000057
04000,宮城県,2020000000,2020年,95.4,100,00090,教育,-4.599999999999994
04000,宮城県,2020000000,2020年,99.0,100,00100,教養娯楽,-1.0
04000,宮城県,2020000000,2020年,101.1,100,00110,諸雑費,1.0999999999999943
04000,宮城県,2020000000,2020年,99.5,100,00120,(参考)家賃を除く総合,-0.5
04000,宮城県,2021000000,2021年,99.4,100,00010,総合,-0.5999999999999943
04000,宮城県,2021000000,2021年,98.1,100,00020,食料,-1.9000000000000057
04000,宮城県,2021000000,2021年,94.5,100,00030,住居,-5.5
04000,宮城県,2021000000,2021年,104.4,100,00040,光熱・水道,4.400000000000006
04000,宮城県,2021000000,2021年,100.3,100,00050,家具・家事用品,0.29999999999999716
04000,宮城県,2021000000,2021年,99.6,100,00060,被服及び履物,-0.4000000000000057
04000,宮城県,2021000000,2021年,101.7,100,00070,保健医療,1.7000000000000028
04000,宮城県,2021000000,2021年,100.1,100,00080,交通・通信,0.09999999999999432
04000,宮城県,2021000000,2021年,97.5,100,00090,教育,-2.5
04000,宮城県,2021000000,2021年,99.0,100,00100,教養娯楽,-1.0
04000,宮城県,2021000000,2021年,101.4,100,00110,諸雑費,1.4000000000000057
04000,宮城県,2021000000,2021年,99.6,100,00120,(参考)家賃を除く総合,-0.4000000000000057
05000,秋田県,2013000000,2013年,98.0,100,00010,総合,-2.0
05000,秋田県,2013000000,2013年,96.0,100,00020,食料,-4.0
05000,秋田県,2013000000,2013年,97.1,100,00030,住居,-2.9000000000000057
05000,秋田県,2013000000,2013年,104.3,100,00040,光熱・水道,4.299999999999997
05000,秋田県,2013000000,2013年,100.6,100,00050,家具・家事用品,0.5999999999999943
05000,秋田県,2013000000,2013年,97.7,100,00060,被服及び履物,-2.299999999999997
05000,秋田県,2013000000,2013年,98.9,100,00070,保健医療,-1.0999999999999943
05000,秋田県,2013000000,2013年,100.5,100,00080,交通・通信,0.5
05000,秋田県,2013000000,2013年,84.7,100,00090,教育,-15.299999999999997
05000,秋田県,2013000000,2013年,97.8,100,00100,教養娯楽,-2.200000000000003
05000,秋田県,2013000000,2013年,97.4,100,00110,諸雑費,-2.5999999999999943
05000,秋田県,2013000000,2013年,98.4,100,00120,(参考)家賃を除く総合,-1.5999999999999943
05000,秋田県,2014000000,2014年,97.9,100,00010,総合,-2.0999999999999943
05000,秋田県,2014000000,2014年,96.1,100,00020,食料,-3.9000000000000057
05000,秋田県,2014000000,2014年,94.7,100,00030,住居,-5.299999999999997
05000,秋田県,2014000000,2014年,104.8,100,00040,光熱・水道,4.799999999999997
05000,秋田県,2014000000,2014年,102.9,100,00050,家具・家事用品,2.9000000000000057
05000,秋田県,2014000000,2014年,96.8,100,00060,被服及び履物,-3.200000000000003
05000,秋田県,2014000000,2014年,97.7,100,00070,保健医療,-2.299999999999997
05000,秋田県,2014000000,2014年,100.0,100,00080,交通・通信,0.0
05000,秋田県,2014000000,2014年,85.7,100,00090,教育,-14.299999999999997
05000,秋田県,2014000000,2014年,98.1,100,00100,教養娯楽,-1.9000000000000057
05000,秋田県,2014000000,2014年,97.9,100,00110,諸雑費,-2.0999999999999943
05000,秋田県,2014000000,2014年,98.4,100,00120,(参考)家賃を除く総合,-1.5999999999999943
05000,秋田県,2015000000,2015年,98.5,100,00010,総合,-1.5
05000,秋田県,2015000000,2015年,97.2,100,00020,食料,-2.799999999999997
05000,秋田県,2015000000,2015年,96.3,100,00030,住居,-3.700000000000003
05000,秋田県,2015000000,2015年,104.4,100,00040,光熱・水道,4.400000000000006
05000,秋田県,2015000000,2015年,103.4,100,00050,家具・家事用品,3.4000000000000057
05000,秋田県,2015000000,2015年,100.5,100,00060,被服及び履物,0.5
05000,秋田県,2015000000,2015年,99.1,100,00070,保健医療,-0.9000000000000057
05000,秋田県,2015000000,2015年,98.4,100,00080,交通・通信,-1.5999999999999943
05000,秋田県,2015000000,2015年,86.3,100,00090,教育,-13.700000000000003
05000,秋田県,2015000000,2015年,98.1,100,00100,教養娯楽,-1.9000000000000057
05000,秋田県,2015000000,2015年,99.9,100,00110,諸雑費,-0.09999999999999432
05000,秋田県,2015000000,2015年,99.0,100,00120,(参考)家賃を除く総合,-1.0
05000,秋田県,2016000000,2016年,98.1,100,00010,総合,-1.9000000000000057
05000,秋田県,2016000000,2016年,97.3,100,00020,食料,-2.700000000000003
05000,秋田県,2016000000,2016年,86.1,100,00030,住居,-13.900000000000006
05000,秋田県,2016000000,2016年,107.2,100,00040,光熱・水道,7.200000000000003
05000,秋田県,2016000000,2016年,103.1,100,00050,家具・家事用品,3.0999999999999943
05000,秋田県,2016000000,2016年,102.4,100,00060,被服及び履物,2.4000000000000057
05000,秋田県,2016000000,2016年,98.9,100,00070,保健医療,-1.0999999999999943
05000,秋田県,2016000000,2016年,98.0,100,00080,交通・通信,-2.0
05000,秋田県,2016000000,2016年,87.1,100,00090,教育,-12.900000000000006
05000,秋田県,2016000000,2016年,98.0,100,00100,教養娯楽,-2.0
05000,秋田県,2016000000,2016年,100.2,100,00110,諸雑費,0.20000000000000284
05000,秋田県,2016000000,2016年,98.5,100,00120,(参考)家賃を除く総合,-1.5
05000,秋田県,2017000000,2017年,98.4,100,00010,総合,-1.5999999999999943
05000,秋田県,2017000000,2017年,97.8,100,00020,食料,-2.200000000000003
05000,秋田県,2017000000,2017年,88.0,100,00030,住居,-12.0
05000,秋田県,2017000000,2017年,107.4,100,00040,光熱・水道,7.400000000000006
05000,秋田県,2017000000,2017年,102.9,100,00050,家具・家事用品,2.9000000000000057
05000,秋田県,2017000000,2017年,101.2,100,00060,被服及び履物,1.2000000000000028
05000,秋田県,2017000000,2017年,99.5,100,00070,保健医療,-0.5
05000,秋田県,2017000000,2017年,98.0,100,00080,交通・通信,-2.0
05000,秋田県,2017000000,2017年,88.0,100,00090,教育,-12.0
05000,秋田県,2017000000,2017年,98.3,100,00100,教養娯楽,-1.7000000000000028
05000,秋田県,2017000000,2017年,99.9,100,00110,諸雑費,-0.09999999999999432
05000,秋田県,2017000000,2017年,98.9,100,00120,(参考)家賃を除く総合,-1.0999999999999943
05000,秋田県,2018000000,2018年,98.3,100,00010,総合,-1.7000000000000028
05000,秋田県,2018000000,2018年,97.6,100,00020,食料,-2.4000000000000057
05000,秋田県,2018000000,2018年,88.7,100,00030,住居,-11.299999999999997
05000,秋田県,2018000000,2018年,107.1,100,00040,光熱・水道,7.099999999999994
05000,秋田県,2018000000,2018年,101.0,100,00050,家具・家事用品,1.0
05000,秋田県,2018000000,2018年,100.6,100,00060,被服及び履物,0.5999999999999943
05000,秋田県,2018000000,2018年,99.3,100,00070,保健医療,-0.7000000000000028
05000,秋田県,2018000000,2018年,98.1,100,00080,交通・通信,-1.9000000000000057
05000,秋田県,2018000000,2018年,88.7,100,00090,教育,-11.299999999999997
05000,秋田県,2018000000,2018年,98.1,100,00100,教養娯楽,-1.9000000000000057
05000,秋田県,2018000000,2018年,100.2,100,00110,諸雑費,0.20000000000000284
05000,秋田県,2018000000,2018年,98.8,100,00120,(参考)家賃を除く総合,-1.2000000000000028
05000,秋田県,2019000000,2019年,98.4,100,00010,総合,-1.5999999999999943
05000,秋田県,2019000000,2019年,97.6,100,00020,食料,-2.4000000000000057
05000,秋田県,2019000000,2019年,86.2,100,00030,住居,-13.799999999999997
05000,秋田県,2019000000,2019年,107.8,100,00040,光熱・水道,7.799999999999997
05000,秋田県,2019000000,2019年,101.7,100,00050,家具・家事用品,1.7000000000000028
05000,秋田県,2019000000,2019年,100.2,100,00060,被服及び履物,0.20000000000000284
05000,秋田県,2019000000,2019年,99.2,100,00070,保健医療,-0.7999999999999972
05000,秋田県,2019000000,2019年,98.6,100,00080,交通・通信,-1.4000000000000057
05000,秋田県,2019000000,2019年,88.9,100,00090,教育,-11.099999999999994
05000,秋田県,2019000000,2019年,98.6,100,00100,教養娯楽,-1.4000000000000057
05000,秋田県,2019000000,2019年,100.4,100,00110,諸雑費,0.4000000000000057
05000,秋田県,2019000000,2019年,98.9,100,00120,(参考)家賃を除く総合,-1.0999999999999943
05000,秋田県,2020000000,2020年,97.9,100,00010,総合,-2.0999999999999943
05000,秋田県,2020000000,2020年,97.6,100,00020,食料,-2.4000000000000057
05000,秋田県,2020000000,2020年,82.1,100,00030,住居,-17.900000000000006
05000,秋田県,2020000000,2020年,107.9,100,00040,光熱・水道,7.900000000000006
05000,秋田県,2020000000,2020年,102.8,100,00050,家具・家事用品,2.799999999999997
05000,秋田県,2020000000,2020年,101.1,100,00060,被服及び履物,1.0999999999999943
05000,秋田県,2020000000,2020年,98.5,100,00070,保健医療,-1.5
05000,秋田県,2020000000,2020年,98.0,100,00080,交通・通信,-2.0
05000,秋田県,2020000000,2020年,86.1,100,00090,教育,-13.900000000000006
05000,秋田県,2020000000,2020年,97.7,100,00100,教養娯楽,-2.299999999999997
05000,秋田県,2020000000,2020年,99.6,100,00110,諸雑費,-0.4000000000000057
05000,秋田県,2020000000,2020年,98.3,100,00120,(参考)家賃を除く総合,-1.7000000000000028
05000,秋田県,2021000000,2021年,98.4,100,00010,総合,-1.5999999999999943
05000,秋田県,2021000000,2021年,98.3,100,00020,食料,-1.7000000000000028
05000,秋田県,2021000000,2021年,82.2,100,00030,住居,-17.799999999999997
05000,秋田県,2021000000,2021年,109.3,100,00040,光熱・水道,9.299999999999997
05000,秋田県,2021000000,2021年,104.1,100,00050,家具・家事用品,4.099999999999994
05000,秋田県,2021000000,2021年,99.3,100,00060,被服及び履物,-0.7000000000000028
05000,秋田県,2021000000,2021年,98.5,100,00070,保健医療,-1.5
05000,秋田県,2021000000,2021年,99.5,100,00080,交通・通信,-0.5
05000,秋田県,2021000000,2021年,85.6,100,00090,教育,-14.400000000000006
05000,秋田県,2021000000,2021年,97.7,100,00100,教養娯楽,-2.299999999999997
05000,秋田県,2021000000,2021年,99.9,100,00110,諸雑費,-0.09999999999999432
05000,秋田県,2021000000,2021年,98.9,100,00120,(参考)家賃を除く総合,-1.0999999999999943
06000,山形県,2013000000,2013年,100.6,100,00010,総合,0.5999999999999943
06000,山形県,2013000000,2013年,100.8,100,00020,食料,0.7999999999999972
06000,山形県,2013000000,2013年,92.6,100,00030,住居,-7.400000000000006
06000,山形県,2013000000,2013年,108.9,100,00040,光熱・水道,8.900000000000006
06000,山形県,2013000000,2013年,99.9,100,00050,家具・家事用品,-0.09999999999999432
06000,山形県,2013000000,2013年,105.6,100,00060,被服及び履物,5.599999999999994
06000,山形県,2013000000,2013年,99.8,100,00070,保健医療,-0.20000000000000284
06000,山形県,2013000000,2013年,100.3,100,00080,交通・通信,0.29999999999999716
06000,山形県,2013000000,2013年,102.1,100,00090,教育,2.0999999999999943
06000,山形県,2013000000,2013年,97.4,100,00100,教養娯楽,-2.5999999999999943
06000,山形県,2013000000,2013年,100.8,100,00110,諸雑費,0.7999999999999972
06000,山形県,2013000000,2013年,101.2,100,00120,(参考)家賃を除く総合,1.2000000000000028
06000,山形県,2014000000,2014年,100.7,100,00010,総合,0.7000000000000028
06000,山形県,2014000000,2014年,101.6,100,00020,食料,1.5999999999999943
06000,山形県,2014000000,2014年,94.1,100,00030,住居,-5.900000000000006
